0	0	0	0	0	0	
0	13	15	14	15	14	
0	20	28	19	23	25	
0	13	15	19	2	10	
0	30	30	35	27	30	
0	13	13	16	17	14	
0	30	31	33	37	30	
0	13	8	10	13	21	
0	20	25	18	18	14	
0	13	15	23	9	21	
0	30	31	30	29	32	
0	13	13	1	13	7	
0	20	20	21	23	35	
0	20	17	24	23	26	
0	20	17	26	22	31	
0	13	9	9	11	12	
0	30	34	29	31	27	
0	13	15	21	23	7	
0	20	17	26	14	21	
0	13	10	9	13	13	
0	20	26	25	18	26	
0	13	11	10	4	15	
0	30	38	32	29	32	
0	13	17	11	10	20	
0	30	38	28	32	35	
0	20	25	21	16	13	
0	30	34	29	25	23	
0	20	19	22	19	16	
0	20	25	22	22	19	
0	13	11	25	1	16	
0	20	21	11	22	23	
0	13	15	10	20	17	
0	30	27	20	28	33	
0	13	12	8	6	17	
0	30	38	24	30	30	
