0	0	0	0	0	0	
0	13	15	14	15	14	
0	20	28	19	23	25	
0	13	15	19	2	10	
0	30	30	35	27	30	
0	20	20	23	24	21	
0	20	21	23	27	20	
0	13	8	10	13	21	
0	20	25	18	18	14	
0	20	22	30	16	28	
0	20	21	20	19	22	
0	13	13	1	13	7	
0	30	30	31	33	45	
0	20	17	24	23	26	
0	20	17	26	22	31	
0	20	16	16	18	19	
0	30	34	29	31	27	
0	20	22	28	30	14	
0	20	17	26	14	21	
0	13	10	9	13	13	
0	20	26	25	18	26	
0	13	11	10	4	15	
0	30	38	32	29	32	
0	13	17	11	10	20	
0	30	38	28	32	35	
0	20	25	21	16	13	
0	30	34	29	25	23	
0	13	12	15	12	9	
0	20	25	22	22	19	
0	13	11	25	1	16	
0	20	21	11	22	23	
0	13	15	10	20	17	
0	30	27	20	28	33	
0	20	19	15	13	24	
0	30	38	24	30	30	
