0	0	0	0	0	0	
0	20	22	21	22	21	
0	20	28	19	23	25	
0	20	22	26	9	17	
0	20	20	25	17	20	
0	20	20	23	24	21	
0	20	21	23	27	20	
0	13	8	10	13	21	
0	30	35	28	28	24	
0	13	15	23	9	21	
0	30	31	30	29	32	
0	13	13	1	13	7	
0	30	30	31	33	45	
0	20	17	24	23	26	
0	30	27	36	32	41	
0	20	16	16	18	19	
0	20	24	19	21	17	
0	13	15	21	23	7	
0	30	27	36	24	31	
0	13	10	9	13	13	
0	20	26	25	18	26	
0	13	11	10	4	15	
0	20	28	22	19	22	
0	13	17	11	10	20	
0	30	38	28	32	35	
0	20	25	21	16	13	
0	30	34	29	25	23	
0	13	12	15	12	9	
0	30	35	32	32	29	
0	13	11	25	1	16	
0	20	21	11	22	23	
0	20	22	17	27	24	
0	30	27	20	28	33	
0	13	12	8	6	17	
0	30	38	24	30	30	
0	20	19	18	20	13	
0	20	9	22	24	21	
0	13	16	16	10	16	
0	20	25	22	9	13	
0	20	16	16	15	19	
0	30	28	31	42	31	
0	20	22	19	29	16	
0	20	23	19	23	15	
0	13	13	23	11	11	
0	30	23	33	35	32	
