0	0	0	0	0	0	
0	20	22	21	22	21	
0	20	28	19	23	25	
0	13	15	19	2	10	
0	20	20	25	17	20	
0	13	13	16	17	14	
0	30	31	33	37	30	
0	13	8	10	13	21	
0	30	35	28	28	24	
0	13	15	23	9	21	
0	20	21	20	19	22	
0	20	20	4	20	14	
0	30	30	31	33	45	
0	20	17	24	23	26	
0	30	27	36	32	41	
0	13	9	9	11	12	
0	20	24	19	21	17	
0	20	22	28	30	14	
0	20	17	26	14	21	
0	20	17	16	20	20	
0	20	26	25	18	26	
0	13	11	10	4	15	
0	30	38	32	29	32	
0	20	24	18	17	27	
0	30	38	28	32	35	
0	13	18	14	9	6	
0	20	24	19	15	13	
0	20	19	22	19	16	
0	30	35	32	32	29	
0	20	18	32	6	23	
