0	0	0	0	0	0	
0	13	15	14	15	14	
0	30	38	29	33	35	
0	13	15	19	2	10	
0	30	30	35	27	30	
0	13	13	16	17	14	
0	20	21	23	27	20	
0	20	15	17	20	28	
0	30	35	28	28	24	
0	20	22	30	16	28	
0	20	21	20	19	22	
0	13	13	1	13	7	
0	30	30	31	33	45	
0	20	17	24	23	26	
0	30	27	36	32	41	
0	20	16	16	18	19	
0	30	34	29	31	27	
0	20	22	28	30	14	
0	20	17	26	14	21	
0	13	10	9	13	13	
0	30	36	35	28	36	
0	13	11	10	4	15	
0	20	28	22	19	22	
0	20	24	18	17	27	
0	30	38	28	32	35	
0	13	18	14	9	6	
0	20	24	19	15	13	
0	20	19	22	19	16	
0	20	25	22	22	19	
0	20	18	32	6	23	
0	20	21	11	22	23	
0	20	22	17	27	24	
0	30	27	20	28	33	
0	20	19	15	13	24	
0	20	28	14	20	20	
0	13	12	11	13	6	
0	30	19	32	34	31	
0	13	16	16	10	16	
0	30	35	32	19	23	
0	13	9	9	8	12	
0	20	18	21	32	21	
0	13	15	12	22	9	
0	20	23	19	23	15	
0	13	13	23	11	11	
0	20	13	23	25	22	
