0	0	0	0	0	0	
0	13	15	14	15	14	
0	20	28	19	23	25	
0	20	22	26	9	17	
0	20	20	25	17	20	
0	20	20	23	24	21	
0	20	21	23	27	20	
0	20	15	17	20	28	
0	30	35	28	28	24	
0	20	22	30	16	28	
0	30	31	30	29	32	
0	13	13	1	13	7	
0	20	20	21	23	35	
0	20	17	24	23	26	
0	20	17	26	22	31	
0	13	9	9	11	12	
0	20	24	19	21	17	
0	13	15	21	23	7	
0	20	17	26	14	21	
0	20	17	16	20	20	
0	30	36	35	28	36	
0	20	18	17	11	22	
0	20	28	22	19	22	
0	20	24	18	17	27	
0	20	28	18	22	25	
0	13	18	14	9	6	
0	30	34	29	25	23	
0	20	19	22	19	16	
0	20	25	22	22	19	
0	20	18	32	6	23	
0	30	31	21	32	33	
0	13	15	10	20	17	
0	20	17	10	18	23	
0	13	12	8	6	17	
0	30	38	24	30	30	
0	20	19	18	20	13	
0	30	19	32	34	31	
0	13	16	16	10	16	
0	20	25	22	9	13	
0	20	16	16	15	19	
0	30	28	31	42	31	
0	20	22	19	29	16	
0	20	23	19	23	15	
0	13	13	23	11	11	
0	20	13	23	25	22	
0	20	28	11	18	17	
0	20	19	17	15	23	
0	13	11	13	11	8	
0	20	27	27	25	24	
0	20	23	23	16	20	
