0	0	0	0	0	0	
0	20	22	21	22	21	
0	20	28	19	23	25	
0	13	15	19	2	10	
0	20	20	25	17	20	
0	20	20	23	24	21	
0	20	21	23	27	20	
0	13	8	10	13	21	
0	30	35	28	28	24	
0	13	15	23	9	21	
0	20	21	20	19	22	
0	20	20	4	20	14	
0	20	20	21	23	35	
0	13	10	17	16	19	
0	20	17	26	22	31	
0	13	9	9	11	12	
0	20	24	19	21	17	
0	20	22	28	30	14	
0	20	17	26	14	21	
0	20	17	16	20	20	
0	30	36	35	28	36	
0	20	18	17	11	22	
0	30	38	32	29	32	
0	13	17	11	10	20	
0	20	28	18	22	25	
0	13	18	14	9	6	
0	20	24	19	15	13	
0	20	19	22	19	16	
0	20	25	22	22	19	
0	20	18	32	6	23	
0	20	21	11	22	23	
0	13	15	10	20	17	
0	30	27	20	28	33	
0	20	19	15	13	24	
0	20	28	14	20	20	
0	20	19	18	20	13	
0	20	9	22	24	21	
0	13	16	16	10	16	
0	20	25	22	9	13	
0	20	16	16	15	19	
