0	0	0	0	0	0	
0	20	22	21	22	21	
0	30	38	29	33	35	
0	13	15	19	2	10	
0	30	30	35	27	30	
0	13	13	16	17	14	
0	20	21	23	27	20	
0	13	8	10	13	21	
0	30	35	28	28	24	
0	20	22	30	16	28	
0	30	31	30	29	32	
0	20	20	4	20	14	
0	20	20	21	23	35	
0	13	10	17	16	19	
0	20	17	26	22	31	
0	13	9	9	11	12	
0	30	34	29	31	27	
0	13	15	21	23	7	
0	20	17	26	14	21	
0	20	17	16	20	20	
0	20	26	25	18	26	
0	13	11	10	4	15	
0	20	28	22	19	22	
0	13	17	11	10	20	
0	30	38	28	32	35	
0	20	25	21	16	13	
0	20	24	19	15	13	
0	20	19	22	19	16	
0	30	35	32	32	29	
0	20	18	32	6	23	
