0	0	0	0	0	0	0	0	0	
0	13	15	14	15	14	21	12	16	
0	30	35	32	36	19	27	30	35	
0	20	17	20	20	23	24	21	21	
0	30	33	37	30	25	27	30	38	
0	20	25	18	18	14	22	30	16	
0	20	28	21	20	19	22	20	4	
0	13	13	7	13	14	16	28	10	
0	20	24	23	26	17	26	22	31	
0	20	16	16	18	19	24	19	21	
0	20	17	22	28	30	14	17	26	
0	20	14	21	17	16	20	20	26	
0	20	25	18	26	18	17	11	22	
0	13	21	15	12	15	17	11	10	
0	20	27	28	18	22	25	25	21	
0	20	16	13	24	19	15	13	19	
0	20	22	19	16	25	22	22	19	
0	13	11	25	1	16	14	4	15	
0	30	33	32	27	37	34	27	20	
0	13	11	16	12	8	6	17	21	
0	20	14	20	20	19	18	20	13	
0	20	9	22	24	21	23	23	17	
0	20	23	25	22	9	13	16	16	
0	13	8	12	11	14	25	14	15	
0	20	19	29	16	23	19	23	15	
0	13	13	23	11	11	6	16	18	
0	20	22	28	11	18	17	19	17	
0	20	15	23	18	20	18	15	27	
0	20	27	25	24	23	23	16	20	
0	20	21	22	24	17	13	13	15	
